% Model:              pcal_mirror_deformation_2d.mph
% Version:            COMSOL 5.6.0.401
% Date:               May 5 2026, 11:39
% Dimension:          1
% Nodes:              2251
% Expressions:        4
% Description:        Line graph
% R                       Height                   Height                   Height                   Height
0.05563333333333225       1.5260769164686528E-11   1.546605719136722E-11    1.6335331166518987E-11   2.391414007068006E-11
0.05566666666666558       1.5240246331528616E-11   1.5445318360815593E-11   1.631363515331257E-11    2.388804634970631E-11
0.05569999999999892       1.5219751098123766E-11   1.542460758689042E-11    1.6291969616374938E-11   2.386198473206363E-11
0.055733333333332254      1.519928343502158E-11    1.5403924838624227E-11   1.6270334517427288E-11   2.3835955346644337E-11
0.05576666666666558       1.5178843160976136E-11   1.5383269930199566E-11   1.6248729646305318E-11   2.3809957965617687E-11
0.05579999999999891       1.5158430281637286E-11   1.536264286682819E-11    1.6227155006603956E-11   2.378399258908943E-11
0.05583333333333225       1.5138044761775032E-11   1.5342043611690278E-11   1.6205610553783885E-11   2.3758059338753164E-11
0.05586666666666557       1.511768642784246E-11    1.5321471986784082E-11   1.6184096086231448E-11   2.3732157989851535E-11
0.05589999999999891       1.5097355285609103E-11   1.5300927997434232E-11   1.6162611607628794E-11   2.3706288542477538E-11
0.055933333333332245      1.5077051295577238E-11   1.5280411602409496E-11   1.614115706829568E-11    2.368045110554436E-11
0.055966666666665575      1.5056774290484857E-11   1.5259922630193965E-11   1.611973227423607E-11    2.3654645468665297E-11
0.055999999999998905      1.5036524276223838E-11   1.5239461086227678E-11   1.609833722922138E-11    2.362887163192026E-11
0.05603333333333224       1.5016301200224858E-11   1.5219026915910888E-11   1.6076971868600755E-11   2.36031296934621E-11
0.05606666666666557       1.4996104911255427E-11   1.5198619964127637E-11   1.6055636016860072E-11   2.3577419449456794E-11
0.0560999999999989        1.497593541533041E-11    1.5178240236433992E-11   1.6034329677860527E-11   2.3551740899971542E-11
0.05613333333333224       1.4955792651479796E-11   1.5157887669629147E-11   1.6013052777257247E-11   2.352609414606706E-11
0.05616666666666557       1.4935676473790163E-11   1.513756211404983E-11    1.5991805145808283E-11   2.3500478972595026E-11
0.056199999999998904      1.4915586888400592E-11   1.5117263575369287E-11   1.5970586787465487E-11   2.3474895379609703E-11
0.05623333333333224       1.489552383622754E-11    1.5096991992293233E-11   1.59493976299374E-11     2.344934348169476E-11
0.05626666666666557       1.4875487168395442E-11   1.5076747212156522E-11   1.5928237500798976E-11   2.3423823051253534E-11
0.0562999999999989        1.4855476891170924E-11   1.5056529240752747E-11   1.590710640409536E-11    2.3398334088326826E-11
0.056333333333332236      1.483549295146787E-11    1.5036338022907907E-11   1.5886004274368616E-11   2.3372876715200564E-11
0.05636666666666556       1.481553519644384E-11    1.5016173401911516E-11   1.5864930934758805E-11   2.334745069918677E-11
0.056399999999998895      1.479560363249642E-11    1.4996035383680795E-11   1.5843886389407097E-11   2.3322056040312493E-11
0.05643333333333223       1.477569820731727E-11    1.4975923913829076E-11   1.5822870573737173E-11   2.3296692860152422E-11
0.05646666666666556       1.4755818769750363E-11   1.495583883737863E-11    1.5801883312916672E-11   2.3271360925719412E-11
0.05649999999999889       1.4735965326326373E-11   1.4935780160372342E-11   1.5780924611184496E-11   2.3246060237026835E-11
0.05653333333333223       1.4716137823424128E-11   1.491574782708608E-11    1.575999440251057E-11    2.322079091650075E-11
0.05656666666666556       1.4696336111334455E-11   1.489574168401239E-11    1.5739092513725994E-11   2.319555272686616E-11
0.05659999999999889       1.4676560196723224E-11   1.4875761737321844E-11   1.571821894916905E-11    2.317034566812262E-11
0.056633333333332224      1.4656810028116445E-11   1.4855807933493707E-11   1.5697373645343202E-11   2.3145169865162942E-11
0.056666666666665554      1.4637085454257566E-11   1.483588011744059E-11    1.5676556427356582E-11   2.312002508074058E-11
0.05669999999999889       1.461738648195042E-11    1.481597829546338E-11    1.5655767299649085E-11   2.309491131484086E-11
0.05673333333333223       1.4597713060089125E-11   1.479610241439089E-11    1.56350061990647E-11     2.3069828679502302E-11
0.056766666666665556      1.4578065039131114E-11   1.4776252320877484E-11   1.561427295263165E-11    2.3044776950863178E-11
0.056799999999998886      1.4558442426023598E-11   1.475642802135959E-11    1.559356756489582E-11    2.301975612889428E-11
0.05683333333333222       1.453884516517101E-11    1.4736629458174367E-11   1.557288996814909E-11    2.2994766315662834E-11
0.056866666666665545      1.4519273115295847E-11   1.4716856486357672E-11   1.5552239998525516E-11   2.2969807298162083E-11
0.05689999999999888       1.449972628348869E-11    1.4697109112481425E-11   1.5531617660676897E-11   2.2944879076349255E-11
0.05693333333333222       1.448020460882843E-11    1.467738727339785E-11    1.5511022880599237E-11   2.291998174214671E-11
0.05696666666666555       1.4460707953806681E-11   1.4657690828039254E-11   1.5490455499044232E-11   2.2895115084030536E-11
0.05699999999999888       1.4441236325658245E-11   1.463801978311383E-11    1.5469915520770123E-11   2.287027910194423E-11
0.057033333333332215      1.4421789660722495E-11   1.4618374072643178E-11   1.5449402868505612E-11   2.2845473891283282E-11
0.057066666666665544      1.4402367824566497E-11   1.4598753558728984E-11   1.5428917386700704E-11   2.2820699235117334E-11
0.057099999999998874      1.4382970824572024E-11   1.4579158248218363E-11   1.5408459080222306E-11   2.2795955133375755E-11
0.05713333333333221       1.4363598598060456E-11   1.4559588076126958E-11   1.53880278728919E-11     2.277124168766693E-11
0.05716666666666554       1.4344251010337954E-11   1.4540042904294492E-11   1.5367623608929194E-11   2.274655867510232E-11
0.05719999999999888       1.432492806893637E-11    1.4520522739709973E-11   1.534724629331223E-11    2.2721906095596945E-11
0.05723333333333221       1.4305629712775791E-11   1.4501027519011829E-11   1.532689585166264E-11    2.2697284051957065E-11
0.05726666666666554       1.4286355806420057E-11   1.4481557103279642E-11   1.530657212738216E-11    2.2672692320141044E-11
0.05729999999999887       1.4267106357554737E-11   1.44621114996478E-11     1.528627512556287E-11    2.2648130900049412E-11
0.05733333333333221       1.4247881306125102E-11   1.4442690645827521E-11   1.526600477317669E-11    2.2623599892758094E-11
0.05736666666666553       1.4228680518109465E-11   1.4423294404320481E-11   1.5245760915137742E-11   2.2599099077398458E-11
0.05739999999999887       1.4209504001350075E-11   1.4403922782409278E-11   1.5225543556654493E-11   2.2574628453856914E-11
0.057433333333332205      1.4190351693200807E-11   1.4384575715164131E-11   1.5205352621806146E-11   2.2550188121533144E-11
0.057466666666665535      1.4171223462074087E-11   1.4365253067570432E-11   1.5185187958310797E-11   2.2525777854803447E-11
0.057499999999998865      1.4152119315969392E-11   1.4345954847059491E-11   1.5165049571493656E-11   2.2501397653540237E-11
0.0575333333333322        1.413303919514321E-11    1.4326680991647094E-11   1.5144937388652432E-11   2.2477047624094244E-11
0.05756666666666553       1.4113982964898783E-11   1.4307431363153626E-11   1.5124851254071835E-11   2.2452727533851383E-11
0.05759999999999886       1.4094950633396601E-11   1.4288205969162718E-11   1.5104791173196807E-11   2.2428437382669493E-11
0.0576333333333322        1.4075942145238194E-11   1.426900475213221E-11    1.5084757078324143E-11   2.2404177280445624E-11
0.05766666666666553       1.4056957362728398E-11   1.4249827570800652E-11   1.506474881025178E-11    2.2379946992188652E-11
0.05769999999999886       1.4037996294193E-11      1.4230674432908118E-11   1.504476637454789E-11    2.235574651774161E-11
0.0577333333333322        1.4019058886330364E-11   1.4211545283081052E-11   1.5024809706077762E-11   2.2331575962910207E-11
0.05776666666666553       1.4000145001582682E-11   1.4192439980170385E-11   1.5004878645667118E-11   2.2307435097341274E-11
0.05779999999999886       1.3981254648443694E-11   1.417335853207517E-11    1.4984973199009462E-11   2.2283323920863375E-11
0.057833333333332196      1.3962387772884376E-11   1.4154300882684235E-11   1.4965093300199207E-11   2.2259242532335038E-11
0.05786666666666552       1.3943544239553124E-11   1.4135266893094084E-11   1.494523879256147E-11    2.2235190706000153E-11
0.057899999999998855      1.3924724057113445E-11   1.4116256571364466E-11   1.4925409681916433E-11   2.2211168441673106E-11
0.05793333333333219       1.3905927170397513E-11   1.4097269860209681E-11   1.4905605901032396E-11   2.2187175835223478E-11
0.05796666666666552       1.3887153445513259E-11   1.4078306622214458E-11   1.4885827294912253E-11   2.2163212661233587E-11
0.05799999999999885       1.3868402891296957E-11   1.4059366865602105E-11   1.4866073869505267E-11   2.2139278919503405E-11
0.05803333333333219       1.3849675452558926E-11   1.4040450533069005E-11   1.4846345557614774E-11   2.2115374704140626E-11
0.05806666666666552       1.3830970997384743E-11   1.4021557489210004E-11   1.482664220645876E-11    2.209149979240811E-11
0.05809999999999885       1.3812289534786787E-11   1.4002687742415176E-11   1.4806963822118235E-11   2.2067654184091544E-11
0.058133333333332184      1.3793631007180101E-11   1.3983841232934833E-11   1.4787310334705332E-11   2.2043837970490843E-11
0.05816666666666551       1.3774995285525376E-11   1.3965017828291706E-11   1.4767681594686467E-11   2.2020050927542192E-11
0.05819999999999885       1.3756382379012636E-11   1.3946217537044079E-11   1.474807760827553E-11    2.199629305501719E-11
0.058233333333332186      1.3737792231189655E-11   1.3927440300582375E-11   1.472849830680385E-11    2.1972564445695845E-11
0.058266666666665516      1.3719224712464617E-11   1.390868598586879E-11    1.4708943540165998E-11   2.1948864873749287E-11
0.058299999999998846      1.3700679832209146E-11   1.3889954601633607E-11   1.4689413314711896E-11   2.1925194338934778E-11
0.05833333333333218       1.3682157534534267E-11   1.3871246089838825E-11   1.466990756242817E-11    2.1901552932909204E-11
0.058366666666665505      1.3663657691382677E-11   1.3852560319006314E-11   1.4650426134929798E-11   2.187794043185048E-11
0.05839999999999884       1.3645180312311156E-11   1.3833897298041747E-11   1.4630969038705557E-11   2.1854356835501802E-11
0.05843333333333218       1.3626725339565594E-11   1.3815256967005933E-11   1.4611536203669473E-11   2.1830802233597354E-11
0.05846666666666551       1.3608292647867196E-11   1.3796639197245714E-11   1.459212748454906E-11    2.1807276401091153E-11
0.05849999999999884       1.3589882246959681E-11   1.3778043997843846E-11   1.4572742887973328E-11   2.1783779337712565E-11
0.058533333333332174      1.3571494079122436E-11   1.3759471308871559E-11   1.4553382343789722E-11   2.176031113444927E-11
0.058566666666665504      1.355312801923686E-11    1.3740921001844097E-11   1.4534045706966457E-11   2.1736871563395495E-11
0.058599999999998834      1.3534784077237474E-11   1.3722393086025009E-11   1.4514732984275814E-11   2.1713460624266548E-11
0.05863333333333217       1.3516462196133241E-11   1.3703887502232629E-11   1.4495444106436272E-11   2.1690078410023828E-11
0.0586666666666655        1.3498162251312354E-11   1.368540412248188E-11    1.4476178928914348E-11   2.1666724690190886E-11
0.058699999999998836      1.3479884252903688E-11   1.3666942956220485E-11   1.4456937458628406E-11   2.1643399464469178E-11
0.05873333333333217       1.3461628145560146E-11   1.364850394595465E-11    1.4437719628231533E-11   2.162010282714466E-11
0.0587666666666655        1.3443393803271093E-11   1.3630086962244762E-11   1.4418525291494815E-11   2.159683454460636E-11
0.05879999999999883       1.3425181236363042E-11   1.3611692014725853E-11   1.43993544554853E-11     2.1573594616541923E-11
0.05883333333333217       1.340699039282313E-11    1.3593319049300176E-11   1.4380207056608924E-11   2.155038313727238E-11
0.05886666666666549       1.3388821144401396E-11   1.3574967934233792E-11   1.4361082946091114E-11   2.152719987362791E-11
0.05889999999999883       1.3370673501626241E-11   1.3556638679353113E-11   1.434198213115096E-11    2.150404482528234E-11
0.058933333333332165      1.3352547414165033E-11   1.353833123227767E-11    1.432290455013201E-11    2.1480918081963343E-11
0.058966666666665495      1.3334442754721508E-11   1.3520045462233002E-11   1.430385005528709E-11    2.145781941614113E-11
0.058999999999998824      1.3316359534029413E-11   1.3501781379240193E-11   1.4284818653990088E-11   2.1434748827476127E-11
0.05903333333333216       1.3298297699590067E-11   1.3483538928710435E-11   1.426581028217338E-11    2.141170640020403E-11
0.05906666666666549       1.3280257127429805E-11   1.3465317983244844E-11   1.4246824795785185E-11   2.138869190920763E-11
0.05909999999999882       1.3262237828489684E-11   1.3447118553061042E-11   1.422786220235562E-11    2.1365705354134262E-11
0.05913333333333216       1.3244239749546494E-11   1.3428940582816706E-11   1.420892243695084E-11    2.134274681804923E-11
0.059166666666665486      1.3226262767317959E-11   1.341078394581163E-11    1.4190005356288823E-11   2.1319816075217983E-11
0.05919999999999882       1.3208306892956574E-11   1.3392648652463913E-11   1.4171110968059205E-11   2.1296913125274615E-11
0.05923333333333216       1.3190372074016637E-11   1.337453464822249E-11    1.4152239208226404E-11   2.1274038049978145E-11
0.05926666666666549       1.3172458188118829E-11   1.3356441807294945E-11   1.4133389934472693E-11   2.1251190625644932E-11
0.05929999999999882       1.3154565246631281E-11   1.3338370140303881E-11   1.4114563154650562E-11   2.1228370851896084E-11
0.059333333333332156      1.3136693196236275E-11   1.3320319591808061E-11   1.4095758803761907E-11   2.1205578807075833E-11
0.05936666666666548       1.3118841916567664E-11   1.3302290038056416E-11   1.40769767417159E-11     2.118281426913797E-11
0.059399999999998815      1.310101141921181E-11    1.3284281489878488E-11   1.4058216976529832E-11   2.1160077237690967E-11
0.05943333333333215       1.3083201650040036E-11   1.3266293890977646E-11   1.4039479442166432E-11   2.1137367788319938E-11
0.05946666666666548       1.3065412490168462E-11   1.324832711911974E-11    1.4020764000255308E-11   2.1114685700126464E-11
0.05949999999999881       1.3047643951405648E-11   1.323038118534507E-11    1.4002070658981706E-11   2.1092030972706408E-11
0.05953333333333215       1.3029895979049632E-11   1.3212456032771787E-11   1.3983399351697799E-11   2.106940367975747E-11
0.05956666666666548       1.3012168456785048E-11   1.3194551541767886E-11   1.396474994284006E-11    2.104680360316463E-11
0.05959999999999881       1.2994461396647087E-11   1.3176667723588657E-11   1.3946122440765212E-11   2.1024230742511398E-11
0.05963333333333214       1.2976774740999439E-11   1.3158804518361299E-11   1.392751677556609E-11    2.100168516855592E-11
0.05966666666666547       1.2959108376762293E-11   1.3140961809735677E-11   1.3908932815238436E-11   2.097916666220166E-11
0.05969999999999881       1.2941462316199433E-11   1.3123139609183891E-11   1.3890370568311836E-11   2.0956675223020295E-11
0.059733333333332146      1.292383650232297E-11    1.3105337857475557E-11   1.3871829965529931E-11   2.0934210924124916E-11
0.059766666666665476      1.290623082180075E-11    1.3087556438008768E-11   1.3853310874662362E-11   2.0911773543564147E-11
0.059799999999998805      1.2888645287129301E-11   1.3069795362476417E-11   1.3834813304414864E-11   2.0889363080897717E-11
0.05983333333333214       1.2871079842915889E-11   1.3052054573241625E-11   1.3816337187175226E-11   2.0866979609374292E-11
0.059866666666665465      1.2853534375724434E-11   1.3034333953593444E-11   1.379788239059594E-11    2.084462290704749E-11
0.0598999999999988        1.283600889828998E-11    1.30166335154511E-11     1.377944892356355E-11    2.082229297346512E-11
0.05993333333333214       1.2818503355234778E-11   1.2998953201221594E-11   1.3761036718674197E-11   2.079998988014282E-11
0.05996666666666547       1.2801017634583966E-11   1.2981292895636181E-11   1.374264564497504E-11    2.0777713407202442E-11
0.0599999999999988        1.2783551749315361E-11   1.2963652610844467E-11   1.3724275711536774E-11   2.0755463554180398E-11
0.060033333333332134      1.2766105642738328E-11   1.2946032287923861E-11   1.3705926849556009E-11   2.0733240389160986E-11
0.060066666666665464      1.2748679204276664E-11   1.2928431813007519E-11   1.3687598929541526E-11   2.0711043691537057E-11
0.06009999999999879       1.2731272447152845E-11   1.2910851198477213E-11   1.3669291960749478E-11   2.0688873460834075E-11
0.06013333333333213       1.2713885317061729E-11   1.2893290387802627E-11   1.3651005876856588E-11   2.066672976563556E-11
0.06016666666666546       1.2696517702397438E-11   1.2875749266077332E-11   1.3632740547299287E-11   2.0644612385094877E-11
0.060199999999998796      1.2679169616632659E-11   1.285822784592057E-11    1.361449598152365E-11    2.0622521318726487E-11
0.06023333333333213       1.2661841005674751E-11   1.2840726071034355E-11   1.359627211356773E-11    2.0600456635418718E-11
0.06026666666666546       1.2644531759332542E-11   1.282324382790879E-11    1.3578068814214152E-11   2.0578418113758188E-11
0.06029999999999879       1.2627241891333658E-11   1.280578112940512E-11    1.3559886093102651E-11   2.055640575324887E-11
0.06033333333333213       1.2609971346820452E-11   1.2788337918475706E-11   1.3541723883607336E-11   2.053441962556945E-11
0.06036666666666545       1.2592720015112591E-11   1.2770914081047844E-11   1.3523582055632624E-11   2.0512459499568422E-11
0.06039999999999879       1.2575487910194702E-11   1.275350963022669E-11    1.3505460619013341E-11   2.0490525374739802E-11
0.060433333333332125      1.2558274985545861E-11   1.2736124517512578E-11   1.3487359516742264E-11   2.046861733889654E-11
0.060466666666665454      1.2541081120882994E-11   1.2718758618989369E-11   1.3469278607717191E-11   2.0446735145262118E-11
0.060499999999998784      1.25239063304531E-11     1.270141194801128E-11    1.3451217901972297E-11   2.0424878793320417E-11
0.06053333333333212       1.2506750581097608E-11   1.2684084469637984E-11   1.343317735711491E-11    2.0403048377066195E-11
0.06056666666666545       1.2489613739822435E-11   1.2666776047013986E-11   1.3415156817974665E-11   2.0381243645132524E-11
0.06059999999999878       1.2472495821145604E-11   1.2649486693750866E-11   1.3397156294792105E-11   2.0359464596992978E-11
0.060633333333332116      1.2455396800973813E-11   1.2632216384211157E-11   1.3379175755638676E-11   2.0337711328014693E-11
0.060666666666665446      1.2438316542110088E-11   1.2614964977195991E-11   1.3361215040378395E-11   2.0315983589767458E-11
0.06069999999999878       1.2421255059345837E-11   1.2597732486576539E-11   1.3343274159459864E-11   2.0294281381715633E-11
0.06073333333333212       1.2404212329736573E-11   1.2580518887781294E-11   1.332535308163623E-11    2.0272604786044083E-11
0.06076666666666545       1.2387188216842529E-11   1.2563324040436956E-11   1.3307451647970228E-11   2.0250953562742605E-11
0.06079999999999878       1.2370182735731453E-11   1.2546147958677091E-11   1.3289569869120859E-11   2.022932771126642E-11
0.060833333333332115      1.2353195859535757E-11   1.2528990613982608E-11   1.3271707709789083E-11   2.0207727312302073E-11
0.06086666666666544       1.2336227457199919E-11   1.2511851871394479E-11   1.3253865016644004E-11   2.0186152126983975E-11
0.060899999999998775      1.2319277544072104E-11   1.2494731745312579E-11   1.3236041800558192E-11   2.016460215475888E-11
0.06093333333333211       1.2302346092626206E-11   1.2477630206442353E-11   1.3218238024925635E-11   2.014307746687295E-11
0.06096666666666544       1.2285432974081257E-11   1.246054712219742E-11    1.3200453539293133E-11   2.0121577832537844E-11
0.06099999999999877       1.2268538204071126E-11   1.2443482507249009E-11   1.3182688354751039E-11   2.01001032511919E-11
0.06103333333333211       1.2251661749877905E-11   1.2426436327124773E-11   1.316494242958617E-11    2.0078653797272354E-11
0.06106666666666544       1.223480348701783E-11    1.2409408453479165E-11   1.3147215617366867E-11   2.0057229233072978E-11
0.06109999999999877       1.2217963431414394E-11   1.2392398901258477E-11   1.3129507929404178E-11   2.0035829558024515E-11
0.0611333333333321        1.2201141554692709E-11   1.23754076403037E-11     1.311181932819873E-11    2.0014454843528916E-11
0.06116666666666543       1.2184337729367521E-11   1.2358434539300156E-11   1.3094149664521302E-11   1.9993104855759724E-11
0.06119999999999877       1.2167551971656852E-11   1.2341479613473884E-11   1.3076498949907482E-11   1.9971779594140097E-11
0.061233333333332106      1.2150784251378298E-11   1.232454283088065E-11    1.3058867145207556E-11   1.995047913270702E-11
0.061266666666665436      1.2134034444129873E-11   1.2307624063252951E-11   1.3041254104102119E-11   1.9929203234036697E-11
0.061299999999998765      1.211730256642937E-11    1.2290723326101574E-11   1.3023659838355425E-11   1.990795189754542E-11
0.0613333333333321        1.2100588590199337E-11   1.2273840589535377E-11   1.3006084310652405E-11   1.9886725192199882E-11
0.061366666666665425      1.2083892390147817E-11   1.2256975724436052E-11   1.2988527374039578E-11   1.9865522884867676E-11
0.06139999999999876       1.2067213983097313E-11   1.2240128746603853E-11   1.2970989040513725E-11   1.9844344974958354E-11
0.0614333333333321        1.2050553337291612E-11   1.2223299622450899E-11   1.2953469269001249E-11   1.9823191531940455E-11
0.06146666666666543       1.2033910332227134E-11   1.2206488227654E-11      1.293596791741086E-11    1.9802062321157936E-11
0.06149999999999876       1.201728498503569E-11    1.218969457830725E-11    1.291848499797542E-11    1.9780957342014344E-11
0.061533333333332094      1.2000677265169824E-11   1.2172918641974592E-11   1.2901020470528437E-11   1.9759876659178777E-11
0.06156666666666542       1.1984087051630057E-11   1.215616029386359E-11    1.2883574192667416E-11   1.9738820040771663E-11
0.06159999999999876       1.196751436186273E-11    1.2139419550367181E-11   1.2866146176865387E-11   1.9717787486190775E-11
0.06163333333333209       1.1950959162836128E-11   1.2122696376576919E-11   1.284873638056485E-11    1.9696779062360926E-11
0.06166666666666542       1.1934421337232563E-11   1.2105990651372567E-11   1.2831344665021616E-11   1.9675794534926382E-11
0.061699999999998756      1.1917900902817305E-11   1.2089302391450058E-11   1.2813971042952216E-11   1.9654833903279842E-11
0.06173333333333209       1.1901397827517814E-11   1.207263156272704E-11    1.279661547203286E-11    1.9633897224464757E-11
0.061766666666665415      1.1884911995851137E-11   1.2055978046046309E-11   1.2779277816118847E-11   1.961298427525826E-11
0.061799999999998745      1.1868443425908242E-11   1.2039341858413303E-11   1.2761958088175687E-11   1.959209505504812E-11
0.06183333333333208       1.1851992077827098E-11   1.2022722957965388E-11   1.2744656238142268E-11   1.9571229623116072E-11
0.06186666666666541       1.1835557842305045E-11   1.2006121231649207E-11   1.2727372135660198E-11   1.9550387747274762E-11
0.06189999999999874       1.1819140737761903E-11   1.1989536696782663E-11   1.2710105793946187E-11   1.9529569426908004E-11
0.06193333333333208       1.1802740730630386E-11   1.1972969317736394E-11   1.2692857168937376E-11   1.9508774716260864E-11
0.0619666666666654        1.1786357708142664E-11   1.1956418978078293E-11   1.2675626127320603E-11   1.948800339317646E-11
0.06199999999999874       1.1769991689054895E-11   1.1939885695445892E-11   1.2658412682569729E-11   1.946725545703472E-11
0.06203333333333207       1.1753642633585391E-11   1.1923369428028903E-11   1.2641216784601817E-11   1.9446530964848335E-11
0.0620666666666654        1.1737310434604223E-11   1.1906870064931914E-11   1.2624038305203781E-11   1.9425829684104462E-11
0.06209999999999874       1.1720995111207159E-11   1.1890387624115163E-11   1.2606877258109038E-11   1.940515161418014E-11
0.062133333333332076      1.1704696630918474E-11   1.18739220710476E-11     1.2589733600440596E-11   1.9384496809965297E-11
0.062166666666665406      1.1688414881526475E-11   1.1857473289804035E-11   1.2572607199216806E-11   1.9363865046141795E-11
0.062199999999998735      1.1672149882473748E-11   1.1841041298674317E-11   1.2555498068436294E-11   1.934325632208393E-11
0.062233333333332065      1.165590159610841E-11    1.1824626057938993E-11   1.2538406159990434E-11   1.93226706930676E-11
0.062266666666665395      1.1639669916640407E-11   1.1808227458067662E-11   1.2521331347200855E-11   1.9302107928650117E-11
0.06229999999999873       1.1623454863863132E-11   1.179184551768358E-11    1.2504273644334472E-11   1.9281568028203887E-11
0.06233333333333207       1.1607256403127187E-11   1.1775480200005526E-11   1.2487233005957756E-11   1.926105104293016E-11
0.0623666666666654        1.1591074426917873E-11   1.1759131393842955E-11   1.2470209304060009E-11   1.9240556748925805E-11
0.06239999999999873       1.1574908955386177E-11   1.1742799118158999E-11   1.2453202553181702E-11   1.922008514556166E-11
0.062433333333332064      1.1558759948913991E-11   1.1726483331149498E-11   1.2436212702637038E-11   1.919963628210422E-11
0.06246666666666539       1.1542627306670035E-11   1.1710183928330487E-11   1.241923963126062E-11    1.9179209933870886E-11
0.06249999999999872       1.152651104916802E-11    1.1693900929009864E-11   1.2402283353870475E-11   1.9158806100231737E-11
0.06253333333333205       1.151041113773569E-11    1.1677634292310661E-11   1.2385343820648222E-11   1.9138424829778712E-11
0.06256666666666538       1.1494327469763097E-11   1.1661383911922315E-11   1.236842090839984E-11    1.9118065894940853E-11
0.06259999999999871       1.1478260066133302E-11   1.1645149807503827E-11   1.235151463222607E-11    1.9097729295087825E-11
0.06263333333333204       1.1462208889705192E-11   1.162893193978864E-11    1.2334624944338203E-11   1.907741508525936E-11
0.06266666666666537       1.1446173837351041E-11   1.1612730201862165E-11   1.2317751720548676E-11   1.905712303254401E-11
0.06269999999999872       1.143015493032939E-11    1.1596544613740316E-11   1.2300894976245619E-11   1.9036853136311822E-11
0.06273333333333204       1.1414152136231584E-11   1.158037514086182E-11    1.2284054668236996E-11   1.9016605447201153E-11
0.06276666666666537       1.1398165349659833E-11   1.1564221674074653E-11   1.2267230670289101E-11   1.899637973724412E-11
0.0627999999999987        1.13821945922538E-11     1.1548084233757041E-11   1.2250422998081855E-11   1.897617600581153E-11
0.06283333333333205       1.1366239827693672E-11   1.1531962781376161E-11   1.2233631604204889E-11   1.8955994301218624E-11
0.06286666666666538       1.1350300956456624E-11   1.151585721369735E-11    1.2216856368560836E-11   1.893583439762457E-11
0.06289999999999871       1.133437800056979E-11    1.149976755146723E-11    1.2200097307126462E-11   1.8915696294401666E-11
0.06293333333333205       1.1318470922045482E-11   1.1483693754328662E-11   1.2183354369951518E-11   1.88955800276935E-11
0.06296666666666538       1.1302579625148367E-11   1.1467635722994778E-11   1.2166627441682019E-11   1.8875485385540154E-11
0.06299999999999871       1.1286704132299989E-11   1.1451593478587206E-11   1.2149916538596971E-11   1.8855412367315817E-11
0.06303333333333204       1.1270844394469714E-11   1.1435566969461346E-11   1.2133221598330825E-11   1.883536099403205E-11
0.06306666666666537       1.1255000330537322E-11   1.1419556111181858E-11   1.2116542521531145E-11   1.8815331068261024E-11
0.0630999999999987        1.1239171963324078E-11   1.1403560925250462E-11   1.2099879324783285E-11   1.879532258937989E-11
0.06313333333333204       1.1223359232415919E-11   1.1387581348464003E-11   1.2083231933325515E-11   1.877533556849106E-11
0.06316666666666537       1.1207562067081466E-11   1.1371617306888561E-11   1.206660025888869E-11    1.8755369811137813E-11
0.0631999999999987        1.1191780490543803E-11   1.1355668822407844E-11   1.204998431836568E-11    1.873542531670113E-11
0.06323333333333203       1.1176014439068985E-11   1.1339735828381464E-11   1.2033384033087171E-11   1.8715502100271764E-11
0.06326666666666536       1.1160263843988593E-11   1.1323818252985091E-11   1.2016799317082717E-11   1.8695599961046812E-11
0.06329999999999869       1.1144528728935872E-11   1.1307916118492419E-11   1.2000230187559379E-11   1.8675718898411394E-11
0.06333333333333202       1.112880903125186E-11    1.129202935931045E-11    1.1983676566837437E-11   1.8655858932342992E-11
0.06336666666666536       1.1113104682252837E-11   1.1276157903598526E-11   1.1967138368917718E-11   1.8636019858072227E-11
0.0633999999999987        1.1097415705990287E-11   1.126030177402804E-11    1.1950615611327762E-11   1.8616201674989016E-11
0.06343333333333204       1.1081742039834342E-11   1.1244460905024442E-11   1.1934108216393842E-11   1.8596404404570258E-11
0.06346666666666537       1.1066083616641625E-11   1.122863522627147E-11    1.1917616099581847E-11   1.857662783939309E-11
0.0634999999999987        1.1050440460887917E-11   1.1212824760843992E-11   1.1901139278744467E-11   1.855687197885295E-11
0.06353333333333203       1.1034812510602265E-11   1.1197029443801039E-11   1.1884677676775702E-11   1.8537136845973102E-11
0.06356666666666536       1.1019199698782168E-11   1.1181249204949115E-11   1.1868231209182097E-11   1.8517422230692132E-11
0.06359999999999869       1.1003602050335408E-11   1.1165484067773934E-11   1.1851799894147553E-11   1.84977281324116E-11
0.06363333333333202       1.0988019504184892E-11   1.114973396822158E-11    1.1835383655469412E-11   1.8478054575151503E-11
0.06366666666666534       1.097245199394752E-11    1.113399883668522E-11    1.1818982409095975E-11   1.8458401346715618E-11
0.06369999999999869       1.0956899544970484E-11   1.1118278697068505E-11   1.1802596173548165E-11   1.8438768446512356E-11
0.06373333333333202       1.094136209691322E-11    1.1102573486092446E-11   1.178622487361762E-11    1.8419155901715876E-11
0.06376666666666535       1.0925839582687165E-11   1.1086883133334902E-11   1.1769868423936458E-11   1.839956349385515E-11
0.06379999999999868       1.0910332028086118E-11   1.1071207663124309E-11   1.1753526843368155E-11   1.8379991222346226E-11
0.06383333333333202       1.0894839377391547E-11   1.1055547016984824E-11   1.173720006238889E-11    1.836043912527679E-11
