% Model:              pcal_mirror_deformation_2d.mph
% Version:            COMSOL 5.6.0.401
% Date:               May 5 2026, 11:27
% Dimension:          1
% Nodes:              2251
% Expressions:        3
% Description:        Line graph
% R                       Height                   Height                   Height
0.004966666666666663      3.69809879029765E-10     3.712211722445183E-10    3.736974347278511E-10
0.004999999999999996      3.6715796342581474E-10   3.6854061097471777E-10   3.709647524920542E-10
0.00503333333333333       3.645414783868756E-10    3.6589626373543834E-10   3.6826978082399345E-10
0.005066666666666662      3.6195910938157007E-10   3.6328676284603384E-10   3.656110436953474E-10
0.005099999999999995      3.594108561154685E-10    3.60712107903243E-10     3.629885404562052E-10
0.005133333333333329      3.568959749475168E-10    3.581715322705578E-10    3.604014587355606E-10
0.005166666666666661      3.5441325895652196E-10   3.5566378220428566E-10   3.5784845029741494E-10
0.0051999999999999946     3.5196270786836923E-10   3.5318885733351137E-10   3.5532951455446684E-10
0.0052333333333333286     3.495436211783204E-10    3.507460360929496E-10    3.5284388836262183E-10
0.005266666666666661      3.471548934362071E-10    3.4833417207530025E-10   3.50390343421961E-10
0.005299999999999994      3.447965243804601E-10    3.4595326493179637E-10   3.4796887919144854E-10
0.005333333333333328      3.424678659967426E-10    3.436026479832407E-10    3.4557879244975334E-10
0.00536666666666666       3.401678879730124E-10    3.412812543906773E-10    3.4321894394964656E-10
0.005399999999999993      3.3789659006302165E-10   3.3898908382959547E-10   3.408893331961536E-10
0.005433333333333327      3.3565336573732995E-10   3.3672551294684147E-10   3.3858930411163994E-10
0.00546666666666666       3.334372738190038E-10    3.344895684805866E-10    3.3631782032206974E-10
0.005499999999999993      3.3124831407617725E-10   3.3228125012861485E-10   3.340748813737509E-10
0.005533333333333327      3.2908591117111407E-10   3.300999670758485E-10    3.318598665333478E-10
0.005566666666666659      3.269491966481656E-10    3.279448224500768E-10    3.296718234392556E-10
0.005599999999999992      3.24838170287624E-10     3.2581581596807707E-10   3.275107516729839E-10
0.005633333333333326      3.227522989439625E-10    3.237124007314476E-10    3.2537607792101903E-10
0.005666666666666658      3.20690768368607E-10     3.21633736855788E-10     3.232669125757101E-10
0.0056999999999999915     3.186535783549459E-10    3.1957982407723246E-10   3.2118325525247775E-10
0.0057333333333333255     3.1664023839053497E-10   3.1755015975478644E-10   3.1912458013690394E-10
0.005766666666666658      3.1464999007902046E-10   3.155439624941679E-10    3.1709006151415344E-10
0.005799999999999991      3.1268283322596194E-10   3.1356123204922835E-10   3.1507969903008133E-10
0.005833333333333325      3.1073830579866217E-10   3.116014952665929E-10    3.130929983890932E-10
0.005866666666666657      3.0881570538083956E-10   3.096640292935656E-10    3.1112919758943015E-10
0.00589999999999999       3.0691503178554426E-10   3.0774883389599867E-10   3.091882962992946E-10
0.005933333333333324      3.0503585634947114E-10   3.058554704951749E-10    3.0726983719754406E-10
0.005966666666666657      3.0317751471919935E-10   3.039832561208428E-10    3.0537310184612005E-10
0.00599999999999999       3.0134000671684085E-10   3.021321905521594E-10    3.0349808993607166E-10
0.006033333333333324      2.995229366561487E-10    3.0030186932995537E-10   3.016443805052335E-10
0.006066666666666656      2.977256822431426E-10    2.9849165328448206E-10   2.9981130239326763E-10
0.006099999999999989      2.9594824330886474E-10   2.967015422076815E-10    2.9799885531256206E-10
0.006133333333333323      2.9419025069965787E-10   2.949311589930661E-10    2.9620664725878846E-10
0.006166666666666655      2.924511197275081E-10    2.9317990367151563E-10   2.9443404943541437E-10
0.0061999999999999885     2.90730850229782E-10     2.9144777604454923E-10   2.9268106157159967E-10
